"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas do sexo masculino inscritas no Cadastro Único","Quantidade de pessoas do sexo feminino inscritas no Cadastro Único"
"210300","CAXIAS","MA","10/2023","41425","55676"
"210300","CAXIAS","MA","02/2023","41508","56310"
"210300","CAXIAS","MA","12/2023","41634","55866"
"210300","CAXIAS","MA","03/2023","41652","56446"
"210300","CAXIAS","MA","11/2023","41498","55733"
"210300","CAXIAS","MA","02/2024","39979","54196"
"210300","CAXIAS","MA","03/2024","40138","54358"
"210300","CAXIAS","MA","07/2024","38839","52719"
"210300","CAXIAS","MA","08/2024","38824","52697"
"210300","CAXIAS","MA","04/2024","40228","54454"
"210300","CAXIAS","MA","09/2024","37568","51289"
"210300","CAXIAS","MA","01/2024","39951","54232"
"210300","CAXIAS","MA","05/2024","40141","54410"
"210300","CAXIAS","MA","10/2024","37693","51434"
"210300","CAXIAS","MA","11/2024","37935","51701"
"210300","CAXIAS","MA","12/2024","38039","51746"
"210300","CAXIAS","MA","06/2024","40246","54524"
"210300","CAXIAS","MA","05/2025","37568","51098"
"210300","CAXIAS","MA","12/2025","37844","51257"
"210300","CAXIAS","MA","10/2025","37855","51205"
"210300","CAXIAS","MA","11/2025","37862","51269"
"210300","CAXIAS","MA","06/2025","37825","51370"
"210300","CAXIAS","MA","07/2025","37827","51274"
"210300","CAXIAS","MA","02/2025","36866","50391"
"210300","CAXIAS","MA","09/2025","37524","50773"
"210300","CAXIAS","MA","01/2025","37591","51131"
"210300","CAXIAS","MA","08/2025","37342","50668"
"210300","CAXIAS","MA","03/2025","37053","50578"
"210300","CAXIAS","MA","09/2012","47759","59565"
"210300","CAXIAS","MA","11/2012","48219","60381"
"210300","CAXIAS","MA","08/2012","47737","59199"
"210310","CEDRAL","MA","11/2019","3922","4016"
"210310","CEDRAL","MA","08/2025","3661","4141"
"210310","CEDRAL","MA","01/2025","3657","4106"
"210310","CEDRAL","MA","02/2025","3642","4096"
"210310","CEDRAL","MA","07/2025","3691","4184"
"210310","CEDRAL","MA","12/2025","3731","4178"
"210310","CEDRAL","MA","11/2025","3698","4167"
"210310","CEDRAL","MA","06/2025","3694","4187"
"210310","CEDRAL","MA","10/2025","3687","4149"
"210310","CEDRAL","MA","09/2025","3672","4148"
"210310","CEDRAL","MA","05/2025","3672","4165"
"210310","CEDRAL","MA","06/2024","3739","4205"
"210310","CEDRAL","MA","05/2024","3735","4193"
"210310","CEDRAL","MA","01/2024","3771","4209"
"210310","CEDRAL","MA","12/2024","3676","4127"
"210310","CEDRAL","MA","11/2024","3655","4096"
"210310","CEDRAL","MA","10/2024","3636","4088"
"210310","CEDRAL","MA","09/2024","3623","4076"
"210310","CEDRAL","MA","08/2024","3655","4110"
"210310","CEDRAL","MA","07/2024","3660","4114"
"210310","CEDRAL","MA","04/2024","3758","4206"
"210310","CEDRAL","MA","03/2024","3762","4208"
"210310","CEDRAL","MA","02/2024","3747","4195"
"210310","CEDRAL","MA","06/2023","3771","4175"
"210310","CEDRAL","MA","12/2023","3798","4223"
"210310","CEDRAL","MA","02/2023","3796","4179"
"210310","CEDRAL","MA","11/2023","3794","4218"
"210310","CEDRAL","MA","10/2023","3789","4214"
"210310","CEDRAL","MA","09/2023","3786","4213"
"210310","CEDRAL","MA","04/2023","3759","4164"
"210310","CEDRAL","MA","08/2023","3778","4204"
"210310","CEDRAL","MA","07/2023","3775","4196"
"210310","CEDRAL","MA","05/2023","3772","4189"
"210310","CEDRAL","MA","03/2023","3800","4205"
"210310","CEDRAL","MA","01/2023","3819","4184"
"210310","CEDRAL","MA","06/2022","3860","4123"
"210310","CEDRAL","MA","05/2022","3857","4128"
"210310","CEDRAL","MA","10/2022","3851","4165"
"210310","CEDRAL","MA","04/2022","3864","4130"
"210310","CEDRAL","MA","09/2022","3871","4165"
"210310","CEDRAL","MA","02/2022","3896","4117"
"210310","CEDRAL","MA","01/2022","3887","4098"
"210310","CEDRAL","MA","12/2022","3825","4189"
"210310","CEDRAL","MA","11/2022","3845","4175"
"210310","CEDRAL","MA","08/2022","3871","4153"
"210310","CEDRAL","MA","03/2022","3897","4111"
"210310","CEDRAL","MA","07/2022","3878","4140"
"210310","CEDRAL","MA","09/2021","3875","4049"
"210310","CEDRAL","MA","05/2021","3863","3987"
"210310","CEDRAL","MA","02/2021","3837","3965"
"210310","CEDRAL","MA","04/2021","3862","3985"
"210310","CEDRAL","MA","03/2021","3858","3979"
"210310","CEDRAL","MA","01/2021","3838","3947"
"210310","CEDRAL","MA","12/2021","3887","4088"
"210310","CEDRAL","MA","11/2021","3882","4081"
"210310","CEDRAL","MA","10/2021","3878","4050"
"210310","CEDRAL","MA","08/2021","3889","4041"
"210310","CEDRAL","MA","07/2021","3876","4021"
"210310","CEDRAL","MA","06/2021","3866","4006"
"210310","CEDRAL","MA","07/2020","3887","3981"
"210310","CEDRAL","MA","01/2020","3935","4020"
"210310","CEDRAL","MA","04/2020","3883","3971"
"210310","CEDRAL","MA","11/2020","3837","3932"
"210310","CEDRAL","MA","06/2020","3887","3977"
"210310","CEDRAL","MA","03/2020","3878","3967"
"210310","CEDRAL","MA","02/2020","3873","3959"
"210310","CEDRAL","MA","12/2020","3837","3940"
"210310","CEDRAL","MA","10/2020","3889","3994"
"210310","CEDRAL","MA","08/2020","3893","3982"
"210310","CEDRAL","MA","09/2020","3885","3976"
"210310","CEDRAL","MA","05/2020","3888","3976"
"210310","CEDRAL","MA","08/2019","3942","4023"
"210310","CEDRAL","MA","02/2019","3920","3999"
"210310","CEDRAL","MA","07/2019","3936","4016"
"210310","CEDRAL","MA","04/2019","3923","3981"
"210310","CEDRAL","MA","03/2019","3945","4002"
"210310","CEDRAL","MA","12/2019","3926","4021"
"210310","CEDRAL","MA","06/2019","3931","4009"
"210310","CEDRAL","MA","09/2019","3887","3974"
"210310","CEDRAL","MA","10/2019","3905","3986"
"210310","CEDRAL","MA","01/2019","3916","3994"
"210310","CEDRAL","MA","05/2019","3923","3989"
"210310","CEDRAL","MA","10/2018","3940","4069"
"210310","CEDRAL","MA","06/2018","3936","4101"
"210310","CEDRAL","MA","02/2018","3890","4096"
"210310","CEDRAL","MA","05/2018","3912","4089"
"210310","CEDRAL","MA","09/2018","3883","4024"
"210310","CEDRAL","MA","08/2018","3892","4038"
"210310","CEDRAL","MA","04/2018","3885","4068"
"210310","CEDRAL","MA","01/2018","3843","4074"
"210310","CEDRAL","MA","11/2018","3953","4045"
"210310","CEDRAL","MA","07/2018","3947","4100"
"210310","CEDRAL","MA","03/2018","3851","4036"
"210310","CEDRAL","MA","12/2018","3911","3986"
"210310","CEDRAL","MA","11/2017","3782","4042"
"210310","CEDRAL","MA","07/2017","3934","4256"
"210310","CEDRAL","MA","02/2017","3875","4166"
"210310","CEDRAL","MA","12/2017","3813","4050"
"210310","CEDRAL","MA","08/2017","3943","4260"
"210310","CEDRAL","MA","10/2017","3763","4048"
"210310","CEDRAL","MA","06/2017","3883","4196"
"210310","CEDRAL","MA","05/2017","3861","4155"
"210310","CEDRAL","MA","03/2017","3872","4163"
"210310","CEDRAL","MA","01/2017","3878","4161"
"210310","CEDRAL","MA","09/2017","3735","4023"
"210310","CEDRAL","MA","04/2017","3866","4162"
"210310","CEDRAL","MA","02/2016","3916","4175"
"210310","CEDRAL","MA","06/2016","3959","4231"
"210310","CEDRAL","MA","10/2016","3976","4259"
"210310","CEDRAL","MA","09/2016","3971","4251"
"210310","CEDRAL","MA","05/2016","3957","4233"
"210310","CEDRAL","MA","04/2016","3943","4213"
"210310","CEDRAL","MA","01/2016","3904","4169"
"210310","CEDRAL","MA","12/2016","3883","4167"
"210310","CEDRAL","MA","03/2016","3926","4197"
"210310","CEDRAL","MA","08/2016","3969","4248"
"210310","CEDRAL","MA","11/2016","3983","4265"
"210310","CEDRAL","MA","07/2016","3955","4230"
"210310","CEDRAL","MA","06/2015","4009","4261"
"210310","CEDRAL","MA","05/2015","4053","4268"
"210310","CEDRAL","MA","08/2015","3923","4185"
"210310","CEDRAL","MA","12/2015","3940","4209"
"210310","CEDRAL","MA","04/2015","4048","4262"
"210310","CEDRAL","MA","01/2015","4007","4240"
"210310","CEDRAL","MA","10/2015","3948","4210"
"210310","CEDRAL","MA","03/2015","4029","4252"
"210310","CEDRAL","MA","09/2015","3930","4192"
"210310","CEDRAL","MA","07/2015","3914","4175"
"210310","CEDRAL","MA","02/2015","4016","4240"
"210310","CEDRAL","MA","11/2015","3942","4206"
"210310","CEDRAL","MA","01/2014","4056","4241"
"210310","CEDRAL","MA","04/2014","4072","4273"
"210310","CEDRAL","MA","05/2014","4075","4284"
"210310","CEDRAL","MA","06/2014","4093","4303"
"210310","CEDRAL","MA","03/2014","4074","4260"
"210310","CEDRAL","MA","02/2014","4063","4251"
"210310","CEDRAL","MA","07/2014","4070","4281"
"210310","CEDRAL","MA","08/2014","4073","4293"
"210310","CEDRAL","MA","09/2014","4076","4296"
"210310","CEDRAL","MA","12/2014","4101","4316"
"210310","CEDRAL","MA","10/2014","4072","4289"
"210310","CEDRAL","MA","11/2014","4082","4304"
"210310","CEDRAL","MA","01/2013","3684","3820"
"210310","CEDRAL","MA","02/2013","3803","3940"
"210310","CEDRAL","MA","03/2013","3803","3950"
"210310","CEDRAL","MA","04/2013","3819","4001"
"210310","CEDRAL","MA","05/2013","3856","4027"
"210310","CEDRAL","MA","06/2013","3933","4116"
"210310","CEDRAL","MA","07/2013","3961","4167"
"210310","CEDRAL","MA","09/2013","3983","4202"
"210310","CEDRAL","MA","08/2013","3967","4194"
"210310","CEDRAL","MA","12/2013","4044","4240"
"210310","CEDRAL","MA","10/2013","4001","4216"
"210310","CEDRAL","MA","11/2013","4008","4230"
"210310","CEDRAL","MA","12/2012","3680","3812"
"210310","CEDRAL","MA","11/2012","3693","3819"
"210310","CEDRAL","MA","10/2012","3687","3817"
"210310","CEDRAL","MA","09/2012","3688","3820"
"210310","CEDRAL","MA","08/2012","3690","3824"
"210310","CEDRAL","MA","03/2025","3661","4114"
"210312","CENTRAL DO MARANHÃO","MA","11/2019","3412","3571"
"210312","CENTRAL DO MARANHÃO","MA","03/2025","3505","3661"
"210312","CENTRAL DO MARANHÃO","MA","08/2025","3500","3676"
"210312","CENTRAL DO MARANHÃO","MA","05/2025","3501","3680"
"210312","CENTRAL DO MARANHÃO","MA","01/2025","3506","3666"
"210312","CENTRAL DO MARANHÃO","MA","02/2025","3494","3650"
"210312","CENTRAL DO MARANHÃO","MA","07/2025","3509","3680"
"210312","CENTRAL DO MARANHÃO","MA","11/2025","3510","3696"
"210312","CENTRAL DO MARANHÃO","MA","06/2025","3502","3691"
"210312","CENTRAL DO MARANHÃO","MA","10/2025","3513","3695"
"210312","CENTRAL DO MARANHÃO","MA","12/2025","3489","3678"
"210312","CENTRAL DO MARANHÃO","MA","09/2025","3506","3689"
"210312","CENTRAL DO MARANHÃO","MA","12/2024","3492","3663"
"210312","CENTRAL DO MARANHÃO","MA","11/2024","3456","3597"
"210312","CENTRAL DO MARANHÃO","MA","10/2024","3445","3586"
"210312","CENTRAL DO MARANHÃO","MA","05/2024","3478","3611"
"210312","CENTRAL DO MARANHÃO","MA","09/2024","3417","3567"
"210312","CENTRAL DO MARANHÃO","MA","08/2024","3404","3566"
"210312","CENTRAL DO MARANHÃO","MA","07/2024","3400","3546"
"210312","CENTRAL DO MARANHÃO","MA","06/2024","3482","3621"
"210312","CENTRAL DO MARANHÃO","MA","04/2024","3488","3613"
"210312","CENTRAL DO MARANHÃO","MA","01/2024","3501","3588"
"210312","CENTRAL DO MARANHÃO","MA","03/2024","3479","3605"
"210312","CENTRAL DO MARANHÃO","MA","02/2024","3492","3604"
"210312","CENTRAL DO MARANHÃO","MA","05/2023","3552","3653"
"210312","CENTRAL DO MARANHÃO","MA","03/2023","3581","3666"
"210312","CENTRAL DO MARANHÃO","MA","12/2023","3547","3628"
"210312","CENTRAL DO MARANHÃO","MA","02/2023","3578","3662"
"210312","CENTRAL DO MARANHÃO","MA","11/2023","3544","3630"
"210312","CENTRAL DO MARANHÃO","MA","10/2023","3545","3631"
"210312","CENTRAL DO MARANHÃO","MA","09/2023","3553","3644"
"210312","CENTRAL DO MARANHÃO","MA","08/2023","3553","3643"
"210312","CENTRAL DO MARANHÃO","MA","07/2023","3552","3634"
"210312","CENTRAL DO MARANHÃO","MA","01/2023","3568","3655"
"210312","CENTRAL DO MARANHÃO","MA","06/2023","3548","3650"
"210312","CENTRAL DO MARANHÃO","MA","04/2023","3555","3654"
"210312","CENTRAL DO MARANHÃO","MA","06/2022","3457","3557"
"210312","CENTRAL DO MARANHÃO","MA","05/2022","3469","3563"
"210312","CENTRAL DO MARANHÃO","MA","10/2022","3505","3605"
"210312","CENTRAL DO MARANHÃO","MA","09/2022","3490","3595"
"210312","CENTRAL DO MARANHÃO","MA","07/2022","3456","3551"
"210312","CENTRAL DO MARANHÃO","MA","04/2022","3478","3569"
"210312","CENTRAL DO MARANHÃO","MA","02/2022","3485","3585"
"210312","CENTRAL DO MARANHÃO","MA","01/2022","3449","3555"
"210312","CENTRAL DO MARANHÃO","MA","12/2022","3564","3641"
"210312","CENTRAL DO MARANHÃO","MA","11/2022","3510","3602"
"210312","CENTRAL DO MARANHÃO","MA","08/2022","3456","3558"
"210312","CENTRAL DO MARANHÃO","MA","03/2022","3500","3588"
"210312","CENTRAL DO MARANHÃO","MA","10/2021","3437","3527"
"210312","CENTRAL DO MARANHÃO","MA","09/2021","3422","3512"
"210312","CENTRAL DO MARANHÃO","MA","05/2021","3390","3481"
"210312","CENTRAL DO MARANHÃO","MA","02/2021","3340","3439"
"210312","CENTRAL DO MARANHÃO","MA","04/2021","3385","3482"
"210312","CENTRAL DO MARANHÃO","MA","03/2021","3386","3475"
"210312","CENTRAL DO MARANHÃO","MA","01/2021","3333","3423"
"210312","CENTRAL DO MARANHÃO","MA","12/2021","3432","3550"
"210312","CENTRAL DO MARANHÃO","MA","11/2021","3415","3542"
"210312","CENTRAL DO MARANHÃO","MA","06/2021","3377","3472"
"210312","CENTRAL DO MARANHÃO","MA","08/2021","3409","3501"
"210312","CENTRAL DO MARANHÃO","MA","07/2021","3407","3498"
"210312","CENTRAL DO MARANHÃO","MA","08/2020","3370","3459"
"210312","CENTRAL DO MARANHÃO","MA","07/2020","3359","3459"
"210312","CENTRAL DO MARANHÃO","MA","04/2020","3369","3468"
"210312","CENTRAL DO MARANHÃO","MA","11/2020","3335","3420"
"210312","CENTRAL DO MARANHÃO","MA","01/2020","3426","3574"
"210312","CENTRAL DO MARANHÃO","MA","06/2020","3364","3461"
"210312","CENTRAL DO MARANHÃO","MA","03/2020","3319","3443"
"210312","CENTRAL DO MARANHÃO","MA","02/2020","3324","3444"
"210312","CENTRAL DO MARANHÃO","MA","12/2020","3335","3419"
"210312","CENTRAL DO MARANHÃO","MA","10/2020","3365","3456"
"210312","CENTRAL DO MARANHÃO","MA","09/2020","3366","3459"
"210312","CENTRAL DO MARANHÃO","MA","05/2020","3368","3468"
"210312","CENTRAL DO MARANHÃO","MA","08/2019","3445","3621"
"210312","CENTRAL DO MARANHÃO","MA","07/2019","3411","3598"
"210312","CENTRAL DO MARANHÃO","MA","09/2019","3400","3549"
"210312","CENTRAL DO MARANHÃO","MA","03/2019","3386","3582"
"210312","CENTRAL DO MARANHÃO","MA","06/2019","3399","3582"
"210312","CENTRAL DO MARANHÃO","MA","04/2019","3341","3542"
"210312","CENTRAL DO MARANHÃO","MA","02/2019","3374","3572"
"210312","CENTRAL DO MARANHÃO","MA","10/2019","3405","3569"
"210312","CENTRAL DO MARANHÃO","MA","01/2019","3387","3578"
"210312","CENTRAL DO MARANHÃO","MA","05/2019","3376","3570"
"210312","CENTRAL DO MARANHÃO","MA","12/2019","3427","3575"
"210312","CENTRAL DO MARANHÃO","MA","10/2018","3408","3618"
"210312","CENTRAL DO MARANHÃO","MA","09/2018","3396","3604"
"210312","CENTRAL DO MARANHÃO","MA","06/2018","3345","3652"
"210312","CENTRAL DO MARANHÃO","MA","05/2018","3356","3664"
"210312","CENTRAL DO MARANHÃO","MA","01/2018","3365","3715"
"210312","CENTRAL DO MARANHÃO","MA","12/2018","3376","3580"
"210312","CENTRAL DO MARANHÃO","MA","02/2018","3396","3733"
"210312","CENTRAL DO MARANHÃO","MA","08/2018","3339","3597"
"210312","CENTRAL DO MARANHÃO","MA","04/2018","3311","3623"
"210312","CENTRAL DO MARANHÃO","MA","11/2018","3425","3634"
"210312","CENTRAL DO MARANHÃO","MA","07/2018","3368","3667"
"210312","CENTRAL DO MARANHÃO","MA","03/2018","3312","3637"
"210312","CENTRAL DO MARANHÃO","MA","12/2017","3336","3715"
"210312","CENTRAL DO MARANHÃO","MA","11/2017","3337","3720"
"210312","CENTRAL DO MARANHÃO","MA","07/2017","3384","3774"
"210312","CENTRAL DO MARANHÃO","MA","02/2017","3340","3714"
"210312","CENTRAL DO MARANHÃO","MA","10/2017","3307","3700"
"210312","CENTRAL DO MARANHÃO","MA","06/2017","3370","3747"
"210312","CENTRAL DO MARANHÃO","MA","01/2017","3344","3715"
"210312","CENTRAL DO MARANHÃO","MA","05/2017","3386","3760"
"210312","CENTRAL DO MARANHÃO","MA","09/2017","3267","3657"
"210312","CENTRAL DO MARANHÃO","MA","03/2017","3336","3709"
"210312","CENTRAL DO MARANHÃO","MA","08/2017","3406","3786"
"210312","CENTRAL DO MARANHÃO","MA","04/2017","3379","3746"
"210312","CENTRAL DO MARANHÃO","MA","06/2016","3306","3647"
"210312","CENTRAL DO MARANHÃO","MA","02/2016","3293","3611"
"210312","CENTRAL DO MARANHÃO","MA","01/2016","3295","3611"
"210312","CENTRAL DO MARANHÃO","MA","10/2016","3361","3713"
"210312","CENTRAL DO MARANHÃO","MA","09/2016","3342","3693"
"210312","CENTRAL DO MARANHÃO","MA","07/2016","3322","3663"
"210312","CENTRAL DO MARANHÃO","MA","05/2016","3314","3628"
"210312","CENTRAL DO MARANHÃO","MA","04/2016","3295","3598"
"210312","CENTRAL DO MARANHÃO","MA","12/2016","3332","3703"
"210312","CENTRAL DO MARANHÃO","MA","03/2016","3293","3607"
"210312","CENTRAL DO MARANHÃO","MA","08/2016","3325","3663"
"210312","CENTRAL DO MARANHÃO","MA","11/2016","3391","3734"
"210312","CENTRAL DO MARANHÃO","MA","05/2015","3385","3664"
"210312","CENTRAL DO MARANHÃO","MA","04/2015","3373","3645"
"210312","CENTRAL DO MARANHÃO","MA","12/2015","3326","3626"
"210312","CENTRAL DO MARANHÃO","MA","06/2015","3398","3669"
"210312","CENTRAL DO MARANHÃO","MA","10/2015","3318","3597"
"210312","CENTRAL DO MARANHÃO","MA","01/2015","3332","3612"
"210312","CENTRAL DO MARANHÃO","MA","02/2015","3344","3627"
"210312","CENTRAL DO MARANHÃO","MA","03/2015","3359","3633"
"210312","CENTRAL DO MARANHÃO","MA","09/2015","3317","3593"
"210312","CENTRAL DO MARANHÃO","MA","08/2015","3332","3603"
"210312","CENTRAL DO MARANHÃO","MA","07/2015","3303","3598"
"210312","CENTRAL DO MARANHÃO","MA","11/2015","3308","3603"
"210312","CENTRAL DO MARANHÃO","MA","01/2014","3407","3604"
"210312","CENTRAL DO MARANHÃO","MA","04/2014","3455","3652"
"210312","CENTRAL DO MARANHÃO","MA","05/2014","3464","3661"
"210312","CENTRAL DO MARANHÃO","MA","06/2014","3459","3658"
"210312","CENTRAL DO MARANHÃO","MA","03/2014","3450","3637"
"210312","CENTRAL DO MARANHÃO","MA","02/2014","3442","3636"
"210312","CENTRAL DO MARANHÃO","MA","07/2014","3468","3666"
"210312","CENTRAL DO MARANHÃO","MA","08/2014","3477","3670"
"210312","CENTRAL DO MARANHÃO","MA","09/2014","3475","3671"
"210312","CENTRAL DO MARANHÃO","MA","12/2014","3509","3705"
"210312","CENTRAL DO MARANHÃO","MA","10/2014","3485","3677"
"210312","CENTRAL DO MARANHÃO","MA","11/2014","3488","3679"
"210312","CENTRAL DO MARANHÃO","MA","01/2013","3248","3239"
"210312","CENTRAL DO MARANHÃO","MA","02/2013","3246","3237"
"210312","CENTRAL DO MARANHÃO","MA","03/2013","3217","3231"
"210312","CENTRAL DO MARANHÃO","MA","04/2013","3109","3187"
"210312","CENTRAL DO MARANHÃO","MA","05/2013","3111","3210"
"210312","CENTRAL DO MARANHÃO","MA","06/2013","3110","3211"
"210312","CENTRAL DO MARANHÃO","MA","07/2013","3143","3236"
"210312","CENTRAL DO MARANHÃO","MA","09/2013","3296","3470"
"210312","CENTRAL DO MARANHÃO","MA","08/2013","3234","3382"
"210312","CENTRAL DO MARANHÃO","MA","12/2013","3403","3596"
"210312","CENTRAL DO MARANHÃO","MA","10/2013","3318","3509"
"210312","CENTRAL DO MARANHÃO","MA","11/2013","3370","3550"
"210312","CENTRAL DO MARANHÃO","MA","12/2012","3247","3239"
"210312","CENTRAL DO MARANHÃO","MA","11/2012","3254","3251"
"210312","CENTRAL DO MARANHÃO","MA","10/2012","3263","3234"
"210312","CENTRAL DO MARANHÃO","MA","09/2012","3266","3228"
"210312","CENTRAL DO MARANHÃO","MA","08/2012","3173","3125"
"210315","CENTRO DO GUILHERME","MA","03/2025","4765","4920"
"210315","CENTRO DO GUILHERME","MA","08/2012","3673","3606"
"210315","CENTRO DO GUILHERME","MA","10/2012","3693","3652"
"210315","CENTRO DO GUILHERME","MA","12/2012","3759","3742"
"210315","CENTRO DO GUILHERME","MA","11/2013","4131","4246"
"210315","CENTRO DO GUILHERME","MA","10/2013","4103","4208"
"210315","CENTRO DO GUILHERME","MA","12/2013","4125","4253"
