"Código","Unidade Territorial","UF","Referência","Quantidade total de famílias inscritas no Cadastro Único"
"210015","ÁGUA DOCE DO MARANHÃO","MA","10/2024","3771"
"210015","ÁGUA DOCE DO MARANHÃO","MA","11/2024","3779"
"210015","ÁGUA DOCE DO MARANHÃO","MA","12/2024","3801"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2024","3787"
"210015","ÁGUA DOCE DO MARANHÃO","MA","05/2024","3803"
"210015","ÁGUA DOCE DO MARANHÃO","MA","08/2024","3746"
"210015","ÁGUA DOCE DO MARANHÃO","MA","05/2025","3772"
"210015","ÁGUA DOCE DO MARANHÃO","MA","09/2025","3753"
"210015","ÁGUA DOCE DO MARANHÃO","MA","12/2025","3831"
"210015","ÁGUA DOCE DO MARANHÃO","MA","10/2025","3777"
"210015","ÁGUA DOCE DO MARANHÃO","MA","06/2025","3797"
"210015","ÁGUA DOCE DO MARANHÃO","MA","11/2025","3799"
"210015","ÁGUA DOCE DO MARANHÃO","MA","07/2025","3801"
"210015","ÁGUA DOCE DO MARANHÃO","MA","02/2025","3741"
"210015","ÁGUA DOCE DO MARANHÃO","MA","01/2025","3742"
"210015","ÁGUA DOCE DO MARANHÃO","MA","08/2025","3775"
"210015","ÁGUA DOCE DO MARANHÃO","MA","03/2025","3762"
"210020","ALCÂNTARA","MA","03/2025","8476"
"210020","ALCÂNTARA","MA","09/2012","6535"
"210020","ALCÂNTARA","MA","10/2012","6572"
"210020","ALCÂNTARA","MA","11/2012","6607"
"210020","ALCÂNTARA","MA","12/2012","6653"
"210020","ALCÂNTARA","MA","11/2013","7059"
"210020","ALCÂNTARA","MA","10/2013","7019"
"210020","ALCÂNTARA","MA","12/2013","7067"
"210020","ALCÂNTARA","MA","08/2013","6961"
"210020","ALCÂNTARA","MA","09/2013","6991"
"210020","ALCÂNTARA","MA","06/2013","6785"
"210020","ALCÂNTARA","MA","07/2013","6925"
"210020","ALCÂNTARA","MA","05/2013","6706"
"210020","ALCÂNTARA","MA","04/2013","6697"
"210020","ALCÂNTARA","MA","03/2013","6659"
"210020","ALCÂNTARA","MA","02/2013","6658"
"210020","ALCÂNTARA","MA","01/2013","6656"
"210020","ALCÂNTARA","MA","11/2014","7703"
"210020","ALCÂNTARA","MA","10/2014","7682"
"210020","ALCÂNTARA","MA","12/2014","7741"
"210020","ALCÂNTARA","MA","09/2014","7659"
"210020","ALCÂNTARA","MA","08/2014","7652"
"210020","ALCÂNTARA","MA","07/2014","7576"
"210020","ALCÂNTARA","MA","02/2014","7214"
"210020","ALCÂNTARA","MA","03/2014","7264"
"210020","ALCÂNTARA","MA","06/2014","7448"
"210020","ALCÂNTARA","MA","05/2014","7408"
"210020","ALCÂNTARA","MA","04/2014","7302"
"210020","ALCÂNTARA","MA","01/2014","7183"
"210020","ALCÂNTARA","MA","11/2015","6970"
"210020","ALCÂNTARA","MA","02/2015","6939"
"210020","ALCÂNTARA","MA","09/2015","6876"
"210020","ALCÂNTARA","MA","12/2015","7011"
"210020","ALCÂNTARA","MA","03/2015","6952"
"210020","ALCÂNTARA","MA","10/2015","6934"
"210020","ALCÂNTARA","MA","01/2015","6926"
"210020","ALCÂNTARA","MA","07/2015","6816"
"210020","ALCÂNTARA","MA","04/2015","6960"
"210020","ALCÂNTARA","MA","06/2015","6974"
"210020","ALCÂNTARA","MA","05/2015","6963"
"210020","ALCÂNTARA","MA","08/2015","6838"
"210020","ALCÂNTARA","MA","08/2016","7160"
"210020","ALCÂNTARA","MA","07/2016","7152"
"210020","ALCÂNTARA","MA","11/2016","7225"
"210020","ALCÂNTARA","MA","02/2016","6988"
"210020","ALCÂNTARA","MA","03/2016","7050"
"210020","ALCÂNTARA","MA","12/2016","6898"
"210020","ALCÂNTARA","MA","01/2016","6971"
"210020","ALCÂNTARA","MA","04/2016","7100"
"210020","ALCÂNTARA","MA","09/2016","7218"
"210020","ALCÂNTARA","MA","05/2016","7142"
"210020","ALCÂNTARA","MA","10/2016","7224"
"210020","ALCÂNTARA","MA","06/2016","7138"
"210020","ALCÂNTARA","MA","04/2017","7120"
"210020","ALCÂNTARA","MA","08/2017","7316"
"210020","ALCÂNTARA","MA","09/2017","6893"
"210020","ALCÂNTARA","MA","02/2017","6907"
"210020","ALCÂNTARA","MA","05/2017","7194"
"210020","ALCÂNTARA","MA","03/2017","7023"
"210020","ALCÂNTARA","MA","01/2017","6896"
"210020","ALCÂNTARA","MA","11/2017","7216"
"210020","ALCÂNTARA","MA","10/2017","7031"
"210020","ALCÂNTARA","MA","06/2017","7236"
"210020","ALCÂNTARA","MA","07/2017","7273"
"210020","ALCÂNTARA","MA","12/2017","7317"
"210020","ALCÂNTARA","MA","03/2018","7350"
"210020","ALCÂNTARA","MA","07/2018","7564"
"210020","ALCÂNTARA","MA","11/2018","7515"
"210020","ALCÂNTARA","MA","12/2018","7478"
"210020","ALCÂNTARA","MA","01/2018","7398"
"210020","ALCÂNTARA","MA","04/2018","7434"
"210020","ALCÂNTARA","MA","08/2018","7400"
"210020","ALCÂNTARA","MA","02/2018","7450"
"210020","ALCÂNTARA","MA","05/2018","7479"
"210020","ALCÂNTARA","MA","06/2018","7529"
"210020","ALCÂNTARA","MA","09/2018","7428"
"210020","ALCÂNTARA","MA","10/2018","7488"
"210020","ALCÂNTARA","MA","05/2019","7468"
"210020","ALCÂNTARA","MA","01/2019","7487"
"210020","ALCÂNTARA","MA","09/2019","7435"
"210020","ALCÂNTARA","MA","10/2019","7452"
"210020","ALCÂNTARA","MA","08/2012","6442"
"210020","ALCÂNTARA","MA","11/2019","7451"
"210020","ALCÂNTARA","MA","06/2019","7488"
"210020","ALCÂNTARA","MA","02/2019","7490"
"210020","ALCÂNTARA","MA","12/2019","7455"
"210020","ALCÂNTARA","MA","03/2019","7506"
"210020","ALCÂNTARA","MA","04/2019","7435"
"210020","ALCÂNTARA","MA","07/2019","7502"
"210020","ALCÂNTARA","MA","08/2019","7546"
"210020","ALCÂNTARA","MA","05/2020","7309"
"210020","ALCÂNTARA","MA","09/2020","7359"
"210020","ALCÂNTARA","MA","10/2020","7379"
"210020","ALCÂNTARA","MA","12/2020","7279"
"210020","ALCÂNTARA","MA","02/2020","7294"
"210020","ALCÂNTARA","MA","03/2020","7302"
"210020","ALCÂNTARA","MA","06/2020","7315"
"210020","ALCÂNTARA","MA","01/2020","7461"
"210020","ALCÂNTARA","MA","11/2020","7253"
"210020","ALCÂNTARA","MA","04/2020","7304"
"210020","ALCÂNTARA","MA","07/2020","7329"
"210020","ALCÂNTARA","MA","08/2020","7346"
"210020","ALCÂNTARA","MA","06/2021","7389"
"210020","ALCÂNTARA","MA","07/2021","7424"
"210020","ALCÂNTARA","MA","08/2021","7441"
"210020","ALCÂNTARA","MA","12/2021","7557"
"210020","ALCÂNTARA","MA","01/2021","7288"
"210020","ALCÂNTARA","MA","04/2021","7363"
"210020","ALCÂNTARA","MA","02/2021","7319"
"210020","ALCÂNTARA","MA","03/2021","7348"
"210020","ALCÂNTARA","MA","10/2021","7475"
"210020","ALCÂNTARA","MA","11/2021","7497"
"210020","ALCÂNTARA","MA","05/2021","7372"
"210020","ALCÂNTARA","MA","09/2021","7463"
"210020","ALCÂNTARA","MA","07/2022","8329"
"210020","ALCÂNTARA","MA","03/2022","7836"
"210020","ALCÂNTARA","MA","08/2022","8597"
"210020","ALCÂNTARA","MA","11/2022","9803"
"210020","ALCÂNTARA","MA","12/2022","9965"
"210020","ALCÂNTARA","MA","01/2022","7611"
"210020","ALCÂNTARA","MA","02/2022","7771"
"210020","ALCÂNTARA","MA","09/2022","9007"
"210020","ALCÂNTARA","MA","04/2022","8040"
"210020","ALCÂNTARA","MA","10/2022","9539"
"210020","ALCÂNTARA","MA","05/2022","8136"
"210020","ALCÂNTARA","MA","06/2022","8181"
"210020","ALCÂNTARA","MA","03/2023","9940"
"210020","ALCÂNTARA","MA","04/2023","9695"
"210020","ALCÂNTARA","MA","01/2023","9980"
"210020","ALCÂNTARA","MA","06/2023","9570"
"210020","ALCÂNTARA","MA","05/2023","9605"
"210020","ALCÂNTARA","MA","07/2023","9565"
"210020","ALCÂNTARA","MA","08/2023","9575"
"210020","ALCÂNTARA","MA","09/2023","9564"
"210020","ALCÂNTARA","MA","10/2023","9537"
"210020","ALCÂNTARA","MA","02/2023","9976"
"210020","ALCÂNTARA","MA","12/2023","9503"
"210020","ALCÂNTARA","MA","11/2023","9538"
"210020","ALCÂNTARA","MA","02/2024","9312"
"210020","ALCÂNTARA","MA","03/2024","9327"
"210020","ALCÂNTARA","MA","01/2024","9363"
"210020","ALCÂNTARA","MA","04/2024","9320"
"210020","ALCÂNTARA","MA","06/2024","9297"
"210020","ALCÂNTARA","MA","07/2024","8949"
"210020","ALCÂNTARA","MA","08/2024","8968"
"210020","ALCÂNTARA","MA","09/2024","8799"
"210020","ALCÂNTARA","MA","05/2024","9288"
"210020","ALCÂNTARA","MA","10/2024","8681"
"210020","ALCÂNTARA","MA","11/2024","8649"
"210020","ALCÂNTARA","MA","12/2024","8656"
"210020","ALCÂNTARA","MA","05/2025","8538"
"210020","ALCÂNTARA","MA","09/2025","8523"
"210020","ALCÂNTARA","MA","12/2025","8506"
"210020","ALCÂNTARA","MA","10/2025","8553"
"210020","ALCÂNTARA","MA","11/2025","8574"
"210020","ALCÂNTARA","MA","06/2025","8572"
"210020","ALCÂNTARA","MA","07/2025","8554"
"210020","ALCÂNTARA","MA","02/2025","8482"
"210020","ALCÂNTARA","MA","01/2025","8512"
"210020","ALCÂNTARA","MA","08/2025","8486"
"210030","ALDEIAS ALTAS","MA","12/2015","5525"
"210030","ALDEIAS ALTAS","MA","08/2012","5409"
"210030","ALDEIAS ALTAS","MA","09/2012","5468"
"210030","ALDEIAS ALTAS","MA","10/2012","5504"
"210030","ALDEIAS ALTAS","MA","11/2012","5518"
"210030","ALDEIAS ALTAS","MA","12/2012","5561"
"210030","ALDEIAS ALTAS","MA","11/2013","5850"
"210030","ALDEIAS ALTAS","MA","10/2013","5828"
"210030","ALDEIAS ALTAS","MA","12/2013","5866"
"210030","ALDEIAS ALTAS","MA","08/2013","5803"
"210030","ALDEIAS ALTAS","MA","09/2013","5805"
"210030","ALDEIAS ALTAS","MA","07/2013","5767"
"210030","ALDEIAS ALTAS","MA","06/2013","5706"
"210030","ALDEIAS ALTAS","MA","05/2013","5687"
"210030","ALDEIAS ALTAS","MA","04/2013","5662"
"210030","ALDEIAS ALTAS","MA","03/2013","5590"
"210030","ALDEIAS ALTAS","MA","02/2013","5600"
"210030","ALDEIAS ALTAS","MA","01/2013","5583"
"210030","ALDEIAS ALTAS","MA","11/2014","5966"
"210030","ALDEIAS ALTAS","MA","10/2014","5959"
"210030","ALDEIAS ALTAS","MA","12/2014","5981"
"210030","ALDEIAS ALTAS","MA","09/2014","5960"
"210030","ALDEIAS ALTAS","MA","08/2014","5954"
"210030","ALDEIAS ALTAS","MA","07/2014","5943"
"210030","ALDEIAS ALTAS","MA","02/2014","5860"
"210030","ALDEIAS ALTAS","MA","03/2014","5868"
"210030","ALDEIAS ALTAS","MA","06/2014","5919"
"210030","ALDEIAS ALTAS","MA","05/2014","5885"
"210030","ALDEIAS ALTAS","MA","04/2014","5877"
"210030","ALDEIAS ALTAS","MA","01/2014","5862"
"210030","ALDEIAS ALTAS","MA","11/2015","5507"
"210030","ALDEIAS ALTAS","MA","02/2015","5624"
"210030","ALDEIAS ALTAS","MA","07/2015","5495"
"210030","ALDEIAS ALTAS","MA","08/2015","5512"
"210030","ALDEIAS ALTAS","MA","09/2015","5509"
"210030","ALDEIAS ALTAS","MA","03/2015","5633"
"210030","ALDEIAS ALTAS","MA","10/2015","5511"
"210030","ALDEIAS ALTAS","MA","04/2015","5633"
"210030","ALDEIAS ALTAS","MA","01/2015","5600"
"210030","ALDEIAS ALTAS","MA","05/2015","5657"
"210030","ALDEIAS ALTAS","MA","06/2015","5669"
"210030","ALDEIAS ALTAS","MA","07/2016","5484"
"210030","ALDEIAS ALTAS","MA","11/2016","5546"
"210030","ALDEIAS ALTAS","MA","02/2016","5411"
"210030","ALDEIAS ALTAS","MA","08/2016","5505"
"210030","ALDEIAS ALTAS","MA","03/2016","5428"
"210030","ALDEIAS ALTAS","MA","12/2016","5230"
"210030","ALDEIAS ALTAS","MA","01/2016","5407"
"210030","ALDEIAS ALTAS","MA","09/2016","5525"
"210030","ALDEIAS ALTAS","MA","05/2016","5455"
"210030","ALDEIAS ALTAS","MA","04/2016","5435"
"210030","ALDEIAS ALTAS","MA","06/2016","5472"
"210030","ALDEIAS ALTAS","MA","10/2016","5538"
"210030","ALDEIAS ALTAS","MA","04/2017","5250"
"210030","ALDEIAS ALTAS","MA","09/2017","4855"
"210030","ALDEIAS ALTAS","MA","02/2017","5245"
"210030","ALDEIAS ALTAS","MA","01/2017","5239"
"210030","ALDEIAS ALTAS","MA","10/2017","4889"
"210030","ALDEIAS ALTAS","MA","05/2017","5264"
"210030","ALDEIAS ALTAS","MA","06/2017","5274"
"210030","ALDEIAS ALTAS","MA","11/2017","4943"
"210030","ALDEIAS ALTAS","MA","08/2017","5329"
"210030","ALDEIAS ALTAS","MA","03/2017","5240"
"210030","ALDEIAS ALTAS","MA","07/2017","5311"
"210030","ALDEIAS ALTAS","MA","12/2017","4986"
"210030","ALDEIAS ALTAS","MA","07/2018","4935"
"210030","ALDEIAS ALTAS","MA","11/2018","4829"
"210030","ALDEIAS ALTAS","MA","01/2018","5009"
"210030","ALDEIAS ALTAS","MA","04/2018","4846"
"210030","ALDEIAS ALTAS","MA","03/2018","4821"
"210030","ALDEIAS ALTAS","MA","08/2018","4754"
"210030","ALDEIAS ALTAS","MA","02/2018","5019"
"210030","ALDEIAS ALTAS","MA","12/2018","4692"
"210030","ALDEIAS ALTAS","MA","05/2018","4896"
"210030","ALDEIAS ALTAS","MA","06/2018","4922"
"210030","ALDEIAS ALTAS","MA","09/2018","4772"
"210030","ALDEIAS ALTAS","MA","10/2018","4815"
"210030","ALDEIAS ALTAS","MA","05/2019","4734"
"210030","ALDEIAS ALTAS","MA","01/2019","4741"
"210030","ALDEIAS ALTAS","MA","09/2019","4732"
"210030","ALDEIAS ALTAS","MA","10/2019","4773"
"210030","ALDEIAS ALTAS","MA","11/2019","4810"
"210030","ALDEIAS ALTAS","MA","06/2019","4784"
"210030","ALDEIAS ALTAS","MA","02/2019","4769"
"210030","ALDEIAS ALTAS","MA","12/2019","4843"
"210030","ALDEIAS ALTAS","MA","03/2019","4774"
"210030","ALDEIAS ALTAS","MA","04/2019","4692"
"210030","ALDEIAS ALTAS","MA","07/2019","4809"
"210030","ALDEIAS ALTAS","MA","08/2019","4854"
"210030","ALDEIAS ALTAS","MA","05/2020","4701"
"210030","ALDEIAS ALTAS","MA","09/2020","4710"
"210030","ALDEIAS ALTAS","MA","10/2020","4722"
"210030","ALDEIAS ALTAS","MA","12/2020","4609"
"210030","ALDEIAS ALTAS","MA","03/2020","4691"
"210030","ALDEIAS ALTAS","MA","06/2020","4700"
"210030","ALDEIAS ALTAS","MA","02/2020","4679"
"210030","ALDEIAS ALTAS","MA","01/2020","4869"
"210030","ALDEIAS ALTAS","MA","11/2020","4591"
"210030","ALDEIAS ALTAS","MA","04/2020","4691"
"210030","ALDEIAS ALTAS","MA","07/2020","4699"
"210030","ALDEIAS ALTAS","MA","08/2020","4706"
"210030","ALDEIAS ALTAS","MA","06/2021","4660"
"210030","ALDEIAS ALTAS","MA","07/2021","4680"
"210030","ALDEIAS ALTAS","MA","08/2021","4729"
"210030","ALDEIAS ALTAS","MA","10/2021","4769"
"210030","ALDEIAS ALTAS","MA","11/2021","4835"
"210030","ALDEIAS ALTAS","MA","12/2021","4862"
"210030","ALDEIAS ALTAS","MA","01/2021","4617"
"210030","ALDEIAS ALTAS","MA","03/2021","4620"
"210030","ALDEIAS ALTAS","MA","04/2021","4639"
"210030","ALDEIAS ALTAS","MA","02/2021","4612"
"210030","ALDEIAS ALTAS","MA","05/2021","4646"
"210030","ALDEIAS ALTAS","MA","09/2021","4762"
"210030","ALDEIAS ALTAS","MA","07/2022","5082"
"210030","ALDEIAS ALTAS","MA","03/2022","4935"
"210030","ALDEIAS ALTAS","MA","08/2022","5128"
"210030","ALDEIAS ALTAS","MA","11/2022","5257"
"210030","ALDEIAS ALTAS","MA","12/2022","5301"
"210030","ALDEIAS ALTAS","MA","01/2022","4864"
"210030","ALDEIAS ALTAS","MA","02/2022","4909"
"210030","ALDEIAS ALTAS","MA","09/2022","5163"
"210030","ALDEIAS ALTAS","MA","04/2022","4962"
"210030","ALDEIAS ALTAS","MA","10/2022","5221"
"210030","ALDEIAS ALTAS","MA","05/2022","5007"
"210030","ALDEIAS ALTAS","MA","06/2022","5037"
"210030","ALDEIAS ALTAS","MA","01/2023","5322"
"210030","ALDEIAS ALTAS","MA","03/2023","5382"
"210030","ALDEIAS ALTAS","MA","04/2023","5307"
"210030","ALDEIAS ALTAS","MA","06/2023","5392"
"210030","ALDEIAS ALTAS","MA","05/2023","5340"
"210030","ALDEIAS ALTAS","MA","07/2023","5453"
"210030","ALDEIAS ALTAS","MA","08/2023","5517"
"210030","ALDEIAS ALTAS","MA","09/2023","5570"
"210030","ALDEIAS ALTAS","MA","12/2023","5641"
"210030","ALDEIAS ALTAS","MA","02/2023","5364"
"210030","ALDEIAS ALTAS","MA","10/2023","5588"
"210030","ALDEIAS ALTAS","MA","11/2023","5614"
"210030","ALDEIAS ALTAS","MA","02/2024","5520"
"210030","ALDEIAS ALTAS","MA","06/2024","5640"
"210030","ALDEIAS ALTAS","MA","07/2024","5466"
"210030","ALDEIAS ALTAS","MA","08/2024","5515"
"210030","ALDEIAS ALTAS","MA","09/2024","5428"
"210030","ALDEIAS ALTAS","MA","01/2024","5511"
"210030","ALDEIAS ALTAS","MA","05/2024","5587"
"210030","ALDEIAS ALTAS","MA","10/2024","5469"
"210030","ALDEIAS ALTAS","MA","11/2024","5491"
"210030","ALDEIAS ALTAS","MA","12/2024","5522"
"210030","ALDEIAS ALTAS","MA","03/2024","5544"
"210030","ALDEIAS ALTAS","MA","04/2024","5573"
"210030","ALDEIAS ALTAS","MA","09/2025","5578"
"210030","ALDEIAS ALTAS","MA","12/2025","5680"
"210030","ALDEIAS ALTAS","MA","10/2025","5611"
"210030","ALDEIAS ALTAS","MA","11/2025","5629"
"210030","ALDEIAS ALTAS","MA","06/2025","5570"
"210030","ALDEIAS ALTAS","MA","07/2025","5576"
"210030","ALDEIAS ALTAS","MA","02/2025","5422"
"210030","ALDEIAS ALTAS","MA","01/2025","5471"
"210030","ALDEIAS ALTAS","MA","05/2025","5513"
"210030","ALDEIAS ALTAS","MA","08/2025","5552"
"210030","ALDEIAS ALTAS","MA","03/2025","5441"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2012","1908"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2025","2372"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2025","2486"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2025","2470"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2025","2427"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2025","2460"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2025","2472"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2025","2327"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2025","2329"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2025","2473"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2025","2323"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2025","2364"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2024","2563"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2024","2579"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2024","2516"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2024","2526"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2024","2527"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2024","2512"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2024","2516"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2024","2496"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2024","2570"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2024","2540"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2024","2573"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2024","2550"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2023","2567"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2023","2601"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2023","2583"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2023","2576"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2023","2608"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2023","2533"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2023","2558"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2023","2553"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2023","2539"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2023","2594"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2023","2538"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2023","2607"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2022","2428"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2022","2391"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2022","2579"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2022","2335"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2022","2531"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2022","2241"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2022","2129"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2022","2586"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2022","2594"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2022","2497"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2022","2288"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2022","2458"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2021","1980"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2021","1939"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2021","1803"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2021","1918"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2021","1856"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2021","1801"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2021","2105"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2021","2080"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2021","2011"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2021","1961"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2021","1950"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2021","1937"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2020","1813"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2020","1792"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2020","1764"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2020","1796"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2020","1828"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2020","1776"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2020","1761"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2020","1757"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2020","1801"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2020","1846"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2020","1814"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2020","1774"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2019","1890"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2019","1873"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2019","1914"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2019","1890"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2019","1853"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2019","1828"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2019","1898"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2019","1816"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2019","1816"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2019","1812"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2019","1882"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2019","1893"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2018","2156"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2018","2147"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2018","2205"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2018","2284"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2018","2126"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2018","2131"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2018","2116"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2018","2123"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2018","2169"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2018","1873"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2018","2203"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2018","2099"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2017","2123"
"210040","ALTAMIRA DO MARANHÃO","MA","07/2017","2195"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2017","2198"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2017","2173"
"210040","ALTAMIRA DO MARANHÃO","MA","02/2017","2177"
"210040","ALTAMIRA DO MARANHÃO","MA","11/2017","2119"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2017","2084"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2017","2083"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2017","2157"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2017","2069"
"210040","ALTAMIRA DO MARANHÃO","MA","08/2017","2202"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2017","2157"
"210040","ALTAMIRA DO MARANHÃO","MA","06/2016","1896"
"210040","ALTAMIRA DO MARANHÃO","MA","10/2016","1910"
"210040","ALTAMIRA DO MARANHÃO","MA","05/2016","1885"
"210040","ALTAMIRA DO MARANHÃO","MA","09/2016","1908"
"210040","ALTAMIRA DO MARANHÃO","MA","04/2016","1875"
"210040","ALTAMIRA DO MARANHÃO","MA","01/2016","1828"
"210040","ALTAMIRA DO MARANHÃO","MA","12/2016","1958"
"210040","ALTAMIRA DO MARANHÃO","MA","03/2016","1861"
