"Código","Unidade Territorial","UF","Referência","Quantidade de famílias do Cadastro Único em situação de trabalho infantil","Quantidade de pessoas do Cadastro Único em situação de trabalho infantil"
"211270","VARGEM GRANDE","MA","08/2023","3","4"
"211270","VARGEM GRANDE","MA","11/2023","3","4"
"211270","VARGEM GRANDE","MA","02/2024","2","3"
"211270","VARGEM GRANDE","MA","03/2024","2","2"
"211270","VARGEM GRANDE","MA","04/2024","2","2"
"211270","VARGEM GRANDE","MA","06/2024","3","3"
"211270","VARGEM GRANDE","MA","08/2024","2","2"
"211270","VARGEM GRANDE","MA","09/2024","2","2"
"211270","VARGEM GRANDE","MA","10/2024","3","3"
"211270","VARGEM GRANDE","MA","11/2024","3","3"
"211270","VARGEM GRANDE","MA","12/2024","2","2"
"211270","VARGEM GRANDE","MA","07/2024","3","3"
"211270","VARGEM GRANDE","MA","01/2024","3","4"
"211270","VARGEM GRANDE","MA","05/2024","3","3"
"211270","VARGEM GRANDE","MA","01/2025","2","2"
"211270","VARGEM GRANDE","MA","02/2025","2","2"
"211270","VARGEM GRANDE","MA","03/2025","2","2"
"211270","VARGEM GRANDE","MA","05/2025","1","1"
"211270","VARGEM GRANDE","MA","06/2025","1","1"
"211270","VARGEM GRANDE","MA","07/2025","1","1"
"211270","VARGEM GRANDE","MA","08/2025","1","1"
"211280","VIANA","MA","11/2019","92","137"
"211280","VIANA","MA","03/2025","21","23"
"211280","VIANA","MA","02/2025","22","24"
"211280","VIANA","MA","01/2025","25","27"
"211280","VIANA","MA","06/2024","31","36"
"211280","VIANA","MA","04/2024","33","38"
"211280","VIANA","MA","03/2024","35","40"
"211280","VIANA","MA","02/2024","34","39"
"211280","VIANA","MA","07/2024","29","32"
"211280","VIANA","MA","12/2024","26","29"
"211280","VIANA","MA","11/2024","26","29"
"211280","VIANA","MA","10/2024","27","30"
"211280","VIANA","MA","05/2024","31","36"
"211280","VIANA","MA","09/2024","27","30"
"211280","VIANA","MA","08/2024","27","30"
"211280","VIANA","MA","01/2024","35","40"
"211280","VIANA","MA","02/2023","43","50"
"211280","VIANA","MA","12/2023","35","40"
"211280","VIANA","MA","11/2023","35","40"
"211280","VIANA","MA","10/2023","36","41"
"211280","VIANA","MA","09/2023","37","42"
"211280","VIANA","MA","08/2023","39","45"
"211280","VIANA","MA","07/2023","40","46"
"211280","VIANA","MA","05/2023","41","48"
"211280","VIANA","MA","06/2023","40","46"
"211280","VIANA","MA","04/2023","41","48"
"211280","VIANA","MA","03/2023","43","50"
"211280","VIANA","MA","01/2023","34","41"
"211280","VIANA","MA","05/2022","43","56"
"211280","VIANA","MA","10/2022","38","46"
"211280","VIANA","MA","04/2022","43","56"
"211280","VIANA","MA","06/2022","43","54"
"211280","VIANA","MA","09/2022","39","49"
"211280","VIANA","MA","02/2022","46","60"
"211280","VIANA","MA","01/2022","47","62"
"211280","VIANA","MA","12/2022","34","41"
"211280","VIANA","MA","11/2022","37","45"
"211280","VIANA","MA","03/2022","44","57"
"211280","VIANA","MA","08/2022","40","51"
"211280","VIANA","MA","07/2022","40","51"
"211280","VIANA","MA","09/2021","52","73"
"211280","VIANA","MA","05/2021","60","84"
"211280","VIANA","MA","12/2021","49","66"
"211280","VIANA","MA","07/2021","54","75"
"211280","VIANA","MA","02/2021","61","87"
"211280","VIANA","MA","04/2021","60","85"
"211280","VIANA","MA","03/2021","61","86"
"211280","VIANA","MA","01/2021","61","88"
"211280","VIANA","MA","11/2021","49","68"
"211280","VIANA","MA","08/2021","53","74"
"211280","VIANA","MA","10/2021","52","73"
"211280","VIANA","MA","06/2021","57","78"
"211280","VIANA","MA","07/2020","80","116"
"211280","VIANA","MA","04/2020","82","120"
"211280","VIANA","MA","11/2020","67","95"
"211280","VIANA","MA","08/2020","79","113"
"211280","VIANA","MA","01/2020","89","132"
"211280","VIANA","MA","06/2020","80","116"
"211280","VIANA","MA","02/2020","83","123"
"211280","VIANA","MA","03/2020","83","122"
"211280","VIANA","MA","12/2020","65","92"
"211280","VIANA","MA","10/2020","74","105"
"211280","VIANA","MA","09/2020","77","111"
"211280","VIANA","MA","05/2020","81","118"
"211280","VIANA","MA","08/2019","106","155"
"211280","VIANA","MA","07/2019","107","157"
"211280","VIANA","MA","04/2019","117","169"
"211280","VIANA","MA","12/2019","90","135"
"211280","VIANA","MA","02/2019","120","176"
"211280","VIANA","MA","06/2019","110","160"
"211280","VIANA","MA","03/2019","118","174"
"211280","VIANA","MA","10/2019","92","138"
"211280","VIANA","MA","01/2019","121","177"
"211280","VIANA","MA","09/2019","100","148"
"211280","VIANA","MA","05/2019","113","164"
"211280","VIANA","MA","10/2018","126","185"
"211280","VIANA","MA","09/2018","132","192"
"211280","VIANA","MA","06/2018","143","210"
"211280","VIANA","MA","05/2018","146","214"
"211280","VIANA","MA","02/2018","153","225"
"211280","VIANA","MA","08/2018","134","195"
"211280","VIANA","MA","04/2018","150","218"
"211280","VIANA","MA","01/2018","157","230"
"211280","VIANA","MA","12/2018","121","178"
"211280","VIANA","MA","11/2018","125","183"
"211280","VIANA","MA","03/2018","152","223"
"211280","VIANA","MA","07/2018","139","204"
"211280","VIANA","MA","12/2017","163","239"
"211280","VIANA","MA","11/2017","163","241"
"211280","VIANA","MA","07/2017","176","261"
"211280","VIANA","MA","08/2017","172","256"
"211280","VIANA","MA","10/2017","166","247"
"211280","VIANA","MA","06/2017","176","262"
"211280","VIANA","MA","04/2017","130","201"
"211280","VIANA","MA","01/2017","25","32"
"211280","VIANA","MA","02/2017","25","32"
"211280","VIANA","MA","05/2017","129","200"
"211280","VIANA","MA","09/2017","169","253"
"211280","VIANA","MA","03/2017","25","32"
"211280","VIANA","MA","10/2016","27","35"
"211280","VIANA","MA","06/2016","31","41"
"211280","VIANA","MA","04/2016","33","44"
"211280","VIANA","MA","05/2016","32","43"
"211280","VIANA","MA","03/2016","31","42"
"211280","VIANA","MA","09/2016","27","35"
"211280","VIANA","MA","01/2016","33","45"
"211280","VIANA","MA","12/2016","25","32"
"211280","VIANA","MA","02/2016","33","44"
"211280","VIANA","MA","11/2016","26","34"
"211280","VIANA","MA","08/2016","27","35"
"211280","VIANA","MA","07/2016","30","39"
"211280","VIANA","MA","05/2015","43","58"
"211280","VIANA","MA","06/2015","42","57"
"211280","VIANA","MA","12/2015","35","48"
"211280","VIANA","MA","01/2015","45","63"
"211280","VIANA","MA","08/2015","40","55"
"211280","VIANA","MA","10/2015","38","53"
"211280","VIANA","MA","04/2015","43","59"
"211280","VIANA","MA","03/2015","44","61"
"211280","VIANA","MA","11/2015","37","51"
"211280","VIANA","MA","09/2015","39","54"
"211280","VIANA","MA","02/2015","44","62"
"211280","VIANA","MA","07/2015","41","56"
"211280","VIANA","MA","01/2014","64","91"
"211280","VIANA","MA","04/2014","59","82"
"211280","VIANA","MA","05/2014","57","80"
"211280","VIANA","MA","06/2014","54","77"
"211280","VIANA","MA","03/2014","61","87"
"211280","VIANA","MA","02/2014","61","87"
"211280","VIANA","MA","07/2014","54","77"
"211280","VIANA","MA","08/2014","50","73"
"211280","VIANA","MA","09/2014","49","71"
"211280","VIANA","MA","12/2014","45","63"
"211280","VIANA","MA","10/2014","45","67"
"211280","VIANA","MA","11/2014","45","66"
"211280","VIANA","MA","01/2013","91","135"
"211280","VIANA","MA","02/2013","91","135"
"211280","VIANA","MA","03/2013","86","129"
"211280","VIANA","MA","04/2013","82","122"
"211280","VIANA","MA","05/2013","74","109"
"211280","VIANA","MA","06/2013","68","97"
"211280","VIANA","MA","07/2013","61","85"
"211280","VIANA","MA","09/2013","58","77"
"211280","VIANA","MA","08/2013","58","80"
"211280","VIANA","MA","12/2013","64","91"
"211280","VIANA","MA","10/2013","68","95"
"211280","VIANA","MA","11/2013","67","94"
"211280","VIANA","MA","12/2012","96","141"
"211280","VIANA","MA","10/2025","12","14"
"211280","VIANA","MA","09/2025","13","15"
"211280","VIANA","MA","08/2025","15","17"
"211280","VIANA","MA","07/2025","17","19"
"211280","VIANA","MA","11/2025","11","13"
"211280","VIANA","MA","06/2025","17","19"
"211280","VIANA","MA","05/2025","16","18"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2025","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2025","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2025","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2024","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2024","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2024","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2015","99","112"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2015","105","118"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2015","76","85"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2015","83","93"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2015","87","97"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2015","107","120"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2015","79","88"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2014","143","166"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2014","140","162"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2014","140","160"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2014","137","157"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2014","141","164"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2014","141","164"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2014","132","152"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2014","130","148"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2014","123","139"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2014","118","132"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2014","121","136"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2014","121","136"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2013","192","232"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2013","190","227"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2013","185","221"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2013","178","211"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2013","175","207"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2013","171","202"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2013","167","198"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2013","157","187"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2013","162","193"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2013","146","169"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2013","154","181"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2013","147","173"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2012","192","233"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2024","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2024","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2025","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2025","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2015","112","126"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2015","90","100"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2015","82","92"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2015","97","109"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2015","93","105"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2016","64","72"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2016","60","68"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2016","54","58"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2016","58","66"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2016","50","54"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2016","74","83"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2016","70","79"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2016","68","77"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2016","68","77"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2016","57","61"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2016","70","79"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2016","64","73"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2017","27","28"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2017","42","44"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2017","26","26"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2017","44","46"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2017","47","50"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2017","41","43"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2017","35","36"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2017","31","32"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2017","24","24"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2017","22","22"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2017","30","31"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2017","22","22"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2018","10","10"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2018","18","18"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2018","6","6"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2018","6","6"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2025","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2018","22","22"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2018","16","16"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2018","9","9"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2018","10","10"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2018","20","20"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2018","14","14"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2018","9","9"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2018","9","9"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2019","4","4"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2019","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2019","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2019","6","6"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2019","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2019","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2019","6","6"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2019","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2019","5","5"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2019","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2019","6","6"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2019","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2020","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2020","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2020","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2020","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2020","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2021","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2021","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2021","0",""
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2022","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2022","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2022","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2022","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2022","3","3"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2023","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2023","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","05/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","07/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2023","1","1"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","10/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","11/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","12/2023","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","02/2024","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","03/2024","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","01/2024","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","04/2024","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","06/2024","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","08/2024","2","2"
"211285","VILA NOVA DOS MARTÍRIOS","MA","09/2024","1","1"
"211290","VITÓRIA DO MEARIM","MA","02/2015","20","26"
"211290","VITÓRIA DO MEARIM","MA","12/2012","53","73"
"211290","VITÓRIA DO MEARIM","MA","11/2013","34","42"
"211290","VITÓRIA DO MEARIM","MA","10/2013","36","44"
"211290","VITÓRIA DO MEARIM","MA","12/2013","34","42"
"211290","VITÓRIA DO MEARIM","MA","08/2013","42","53"
"211290","VITÓRIA DO MEARIM","MA","09/2013","38","48"
"211290","VITÓRIA DO MEARIM","MA","07/2013","43","54"
"211290","VITÓRIA DO MEARIM","MA","06/2013","45","55"
"211290","VITÓRIA DO MEARIM","MA","05/2013","46","57"
"211290","VITÓRIA DO MEARIM","MA","04/2013","45","54"
"211290","VITÓRIA DO MEARIM","MA","03/2013","43","56"
"211290","VITÓRIA DO MEARIM","MA","02/2013","42","59"
"211290","VITÓRIA DO MEARIM","MA","01/2013","44","61"
"211290","VITÓRIA DO MEARIM","MA","11/2014","21","27"
"211290","VITÓRIA DO MEARIM","MA","10/2014","21","27"
"211290","VITÓRIA DO MEARIM","MA","12/2014","21","27"
"211290","VITÓRIA DO MEARIM","MA","09/2014","22","28"
"211290","VITÓRIA DO MEARIM","MA","08/2014","23","29"
"211290","VITÓRIA DO MEARIM","MA","07/2014","25","31"
"211290","VITÓRIA DO MEARIM","MA","02/2014","32","39"
"211290","VITÓRIA DO MEARIM","MA","03/2014","30","37"
"211290","VITÓRIA DO MEARIM","MA","06/2014","27","34"
"211290","VITÓRIA DO MEARIM","MA","05/2014","28","35"
"211290","VITÓRIA DO MEARIM","MA","04/2014","28","35"
"211290","VITÓRIA DO MEARIM","MA","01/2014","34","42"
"211290","VITÓRIA DO MEARIM","MA","07/2015","14","18"
"211290","VITÓRIA DO MEARIM","MA","09/2015","13","16"
"211290","VITÓRIA DO MEARIM","MA","08/2015","14","18"
"211290","VITÓRIA DO MEARIM","MA","11/2015","13","16"
"211290","VITÓRIA DO MEARIM","MA","12/2015","13","16"
"211290","VITÓRIA DO MEARIM","MA","03/2015","19","24"
"211290","VITÓRIA DO MEARIM","MA","01/2015","20","26"
"211290","VITÓRIA DO MEARIM","MA","10/2015","13","16"
"211290","VITÓRIA DO MEARIM","MA","05/2015","15","19"
"211290","VITÓRIA DO MEARIM","MA","06/2015","14","18"
"211290","VITÓRIA DO MEARIM","MA","04/2015","19","24"
"211290","VITÓRIA DO MEARIM","MA","07/2016","12","15"
"211290","VITÓRIA DO MEARIM","MA","11/2016","10","13"
"211290","VITÓRIA DO MEARIM","MA","08/2016","11","14"
"211290","VITÓRIA DO MEARIM","MA","03/2016","12","15"
"211290","VITÓRIA DO MEARIM","MA","12/2016","10","13"
"211290","VITÓRIA DO MEARIM","MA","01/2016","13","16"
"211290","VITÓRIA DO MEARIM","MA","09/2016","11","14"
"211290","VITÓRIA DO MEARIM","MA","04/2016","12","15"
"211290","VITÓRIA DO MEARIM","MA","05/2016","12","15"
"211290","VITÓRIA DO MEARIM","MA","10/2016","11","14"
"211290","VITÓRIA DO MEARIM","MA","02/2016","12","15"
"211290","VITÓRIA DO MEARIM","MA","06/2016","12","15"
"211290","VITÓRIA DO MEARIM","MA","04/2017","10","11"
"211290","VITÓRIA DO MEARIM","MA","08/2017","10","11"
"211290","VITÓRIA DO MEARIM","MA","09/2017","9","10"
"211290","VITÓRIA DO MEARIM","MA","02/2017","10","13"
"211290","VITÓRIA DO MEARIM","MA","01/2017","10","13"
"211290","VITÓRIA DO MEARIM","MA","10/2017","8","9"
"211290","VITÓRIA DO MEARIM","MA","05/2017","10","11"
"211290","VITÓRIA DO MEARIM","MA","07/2017","10","11"
"211290","VITÓRIA DO MEARIM","MA","11/2017","8","9"
"211290","VITÓRIA DO MEARIM","MA","12/2017","7","8"
"211290","VITÓRIA DO MEARIM","MA","03/2017","11","14"
"211290","VITÓRIA DO MEARIM","MA","06/2017","10","11"
"211290","VITÓRIA DO MEARIM","MA","07/2018","6","7"
"211290","VITÓRIA DO MEARIM","MA","03/2018","5","6"
"211290","VITÓRIA DO MEARIM","MA","11/2018","7","11"
