"Código","Unidade Territorial","UF","Referência","Número de pessoas com deficiência cadastradas no Cadastro Único"
"210340","COELHO NETO","MA","05/2020","1320"
"210340","COELHO NETO","MA","09/2020","1351"
"210340","COELHO NETO","MA","10/2020","1357"
"210340","COELHO NETO","MA","12/2020","1330"
"210340","COELHO NETO","MA","02/2020","1284"
"210340","COELHO NETO","MA","03/2020","1309"
"210340","COELHO NETO","MA","06/2020","1324"
"210340","COELHO NETO","MA","01/2020","1278"
"210340","COELHO NETO","MA","11/2020","1331"
"210340","COELHO NETO","MA","04/2020","1317"
"210340","COELHO NETO","MA","07/2020","1334"
"210340","COELHO NETO","MA","08/2020","1340"
"210340","COELHO NETO","MA","06/2021","1326"
"210340","COELHO NETO","MA","07/2021","1324"
"210340","COELHO NETO","MA","08/2021","1332"
"210340","COELHO NETO","MA","10/2021","1339"
"210340","COELHO NETO","MA","11/2021","1338"
"210340","COELHO NETO","MA","01/2021","1331"
"210340","COELHO NETO","MA","03/2021","1325"
"210340","COELHO NETO","MA","04/2021","1323"
"210340","COELHO NETO","MA","12/2021","1342"
"210340","COELHO NETO","MA","02/2021","1332"
"210340","COELHO NETO","MA","05/2021","1324"
"210340","COELHO NETO","MA","09/2021","1332"
"210340","COELHO NETO","MA","07/2022","1394"
"210340","COELHO NETO","MA","03/2022","1355"
"210340","COELHO NETO","MA","06/2022","1396"
"210340","COELHO NETO","MA","08/2022","1395"
"210340","COELHO NETO","MA","11/2022","1390"
"210340","COELHO NETO","MA","12/2022","1388"
"210340","COELHO NETO","MA","01/2022","1343"
"210340","COELHO NETO","MA","09/2022","1389"
"210340","COELHO NETO","MA","04/2022","1358"
"210340","COELHO NETO","MA","10/2022","1396"
"210340","COELHO NETO","MA","05/2022","1392"
"210340","COELHO NETO","MA","01/2023","1391"
"210340","COELHO NETO","MA","05/2023","1333"
"210340","COELHO NETO","MA","07/2023","1328"
"210340","COELHO NETO","MA","08/2023","1328"
"210340","COELHO NETO","MA","03/2023","1394"
"210340","COELHO NETO","MA","04/2023","1358"
"210340","COELHO NETO","MA","09/2023","1328"
"210340","COELHO NETO","MA","11/2023","1327"
"210340","COELHO NETO","MA","02/2023","1396"
"210340","COELHO NETO","MA","12/2023","1332"
"210340","COELHO NETO","MA","06/2023","1327"
"210340","COELHO NETO","MA","10/2023","1329"
"210340","COELHO NETO","MA","04/2024","1299"
"210340","COELHO NETO","MA","06/2024","1272"
"210340","COELHO NETO","MA","07/2024","1238"
"210340","COELHO NETO","MA","08/2024","1241"
"210340","COELHO NETO","MA","09/2024","1182"
"210340","COELHO NETO","MA","05/2024","1279"
"210340","COELHO NETO","MA","10/2024","1196"
"210340","COELHO NETO","MA","11/2024","1227"
"210340","COELHO NETO","MA","12/2024","1268"
"210340","COELHO NETO","MA","01/2024","1295"
"210340","COELHO NETO","MA","02/2024","1298"
"210340","COELHO NETO","MA","03/2024","1298"
"210340","COELHO NETO","MA","09/2025","1286"
"210340","COELHO NETO","MA","12/2025","1290"
"210340","COELHO NETO","MA","11/2025","1292"
"210340","COELHO NETO","MA","06/2025","1293"
"210340","COELHO NETO","MA","07/2025","1291"
"210340","COELHO NETO","MA","02/2025","1252"
"210340","COELHO NETO","MA","10/2025","1290"
"210340","COELHO NETO","MA","01/2025","1265"
"210340","COELHO NETO","MA","08/2025","1271"
"210340","COELHO NETO","MA","03/2025","1262"
"210350","COLINAS","MA","08/2012","193"
"210350","COLINAS","MA","09/2012","209"
"210350","COLINAS","MA","10/2012","218"
"210350","COLINAS","MA","11/2012","224"
"210350","COLINAS","MA","12/2012","231"
"210350","COLINAS","MA","11/2013","737"
"210350","COLINAS","MA","10/2013","650"
"210350","COLINAS","MA","12/2013","833"
"210350","COLINAS","MA","08/2013","485"
"210350","COLINAS","MA","09/2013","586"
"210350","COLINAS","MA","07/2013","447"
"210350","COLINAS","MA","06/2013","406"
"210350","COLINAS","MA","05/2013","356"
"210350","COLINAS","MA","04/2013","328"
"210350","COLINAS","MA","03/2013","292"
"210350","COLINAS","MA","02/2013","279"
"210350","COLINAS","MA","01/2013","233"
"210350","COLINAS","MA","11/2014","1024"
"210350","COLINAS","MA","10/2014","1023"
"210350","COLINAS","MA","12/2014","1037"
"210350","COLINAS","MA","09/2014","1009"
"210350","COLINAS","MA","07/2014","999"
"210350","COLINAS","MA","02/2014","848"
"210350","COLINAS","MA","03/2014","899"
"210350","COLINAS","MA","06/2014","981"
"210350","COLINAS","MA","05/2014","950"
"210350","COLINAS","MA","04/2014","920"
"210350","COLINAS","MA","01/2014","844"
"210350","COLINAS","MA","08/2015","1156"
"210350","COLINAS","MA","11/2015","1228"
"210350","COLINAS","MA","03/2015","1056"
"210350","COLINAS","MA","02/2015","1038"
"210350","COLINAS","MA","01/2015","1037"
"210350","COLINAS","MA","10/2015","1179"
"210350","COLINAS","MA","12/2015","1292"
"210350","COLINAS","MA","04/2015","1058"
"210350","COLINAS","MA","05/2015","1062"
"210350","COLINAS","MA","09/2015","1165"
"210350","COLINAS","MA","06/2015","1076"
"210350","COLINAS","MA","07/2015","1104"
"210350","COLINAS","MA","07/2016","1424"
"210350","COLINAS","MA","11/2016","1468"
"210350","COLINAS","MA","08/2016","1442"
"210350","COLINAS","MA","03/2016","1335"
"210350","COLINAS","MA","12/2016","1446"
"210350","COLINAS","MA","01/2016","1296"
"210350","COLINAS","MA","04/2016","1348"
"210350","COLINAS","MA","06/2016","1389"
"210350","COLINAS","MA","05/2016","1354"
"210350","COLINAS","MA","09/2016","1448"
"210350","COLINAS","MA","10/2016","1470"
"210350","COLINAS","MA","02/2016","1308"
"210350","COLINAS","MA","04/2017","1433"
"210350","COLINAS","MA","08/2017","1441"
"210350","COLINAS","MA","09/2017","1305"
"210350","COLINAS","MA","02/2017","1430"
"210350","COLINAS","MA","01/2017","1438"
"210350","COLINAS","MA","05/2017","1432"
"210350","COLINAS","MA","10/2017","1308"
"210350","COLINAS","MA","07/2017","1441"
"210350","COLINAS","MA","12/2017","1335"
"210350","COLINAS","MA","03/2017","1430"
"210350","COLINAS","MA","06/2017","1436"
"210350","COLINAS","MA","11/2017","1315"
"210350","COLINAS","MA","01/2018","1343"
"210350","COLINAS","MA","05/2018","1267"
"210350","COLINAS","MA","03/2018","1252"
"210350","COLINAS","MA","07/2018","1267"
"210350","COLINAS","MA","11/2018","1178"
"210350","COLINAS","MA","04/2018","1257"
"210350","COLINAS","MA","08/2018","1131"
"210350","COLINAS","MA","02/2018","1349"
"210350","COLINAS","MA","12/2018","1164"
"210350","COLINAS","MA","06/2018","1267"
"210350","COLINAS","MA","09/2018","1139"
"210350","COLINAS","MA","10/2018","1157"
"210350","COLINAS","MA","05/2019","1229"
"210350","COLINAS","MA","01/2019","1185"
"210350","COLINAS","MA","09/2019","1216"
"210350","COLINAS","MA","10/2019","1235"
"210350","COLINAS","MA","11/2019","1247"
"210350","COLINAS","MA","06/2019","1250"
"210350","COLINAS","MA","02/2019","1199"
"210350","COLINAS","MA","12/2019","1253"
"210350","COLINAS","MA","03/2019","1218"
"210350","COLINAS","MA","04/2019","1213"
"210350","COLINAS","MA","07/2019","1252"
"210350","COLINAS","MA","08/2019","1265"
"210350","COLINAS","MA","05/2020","1197"
"210350","COLINAS","MA","09/2020","1198"
"210350","COLINAS","MA","10/2020","1197"
"210350","COLINAS","MA","12/2020","1128"
"210350","COLINAS","MA","02/2020","1179"
"210350","COLINAS","MA","03/2020","1195"
"210350","COLINAS","MA","06/2020","1195"
"210350","COLINAS","MA","01/2020","1271"
"210350","COLINAS","MA","11/2020","1124"
"210350","COLINAS","MA","04/2020","1197"
"210350","COLINAS","MA","07/2020","1197"
"210350","COLINAS","MA","08/2020","1199"
"210350","COLINAS","MA","06/2021","1134"
"210350","COLINAS","MA","07/2021","1144"
"210350","COLINAS","MA","11/2021","1145"
"210350","COLINAS","MA","12/2021","1147"
"210350","COLINAS","MA","01/2021","1131"
"210350","COLINAS","MA","03/2021","1132"
"210350","COLINAS","MA","04/2021","1132"
"210350","COLINAS","MA","02/2021","1132"
"210350","COLINAS","MA","08/2021","1144"
"210350","COLINAS","MA","10/2021","1140"
"210350","COLINAS","MA","05/2021","1132"
"210350","COLINAS","MA","09/2021","1142"
"210350","COLINAS","MA","07/2022","1218"
"210350","COLINAS","MA","03/2022","1171"
"210350","COLINAS","MA","08/2022","1224"
"210350","COLINAS","MA","11/2022","1236"
"210350","COLINAS","MA","12/2022","1236"
"210350","COLINAS","MA","01/2022","1148"
"210350","COLINAS","MA","02/2022","1160"
"210350","COLINAS","MA","09/2022","1229"
"210350","COLINAS","MA","04/2022","1178"
"210350","COLINAS","MA","05/2022","1207"
"210350","COLINAS","MA","10/2022","1236"
"210350","COLINAS","MA","06/2022","1215"
"210350","COLINAS","MA","01/2023","1234"
"210350","COLINAS","MA","03/2023","1233"
"210350","COLINAS","MA","04/2023","1222"
"210350","COLINAS","MA","05/2023","1209"
"210350","COLINAS","MA","07/2023","1208"
"210350","COLINAS","MA","08/2023","1213"
"210350","COLINAS","MA","09/2023","1229"
"210350","COLINAS","MA","10/2023","1233"
"210350","COLINAS","MA","11/2023","1236"
"210350","COLINAS","MA","12/2023","1248"
"210350","COLINAS","MA","02/2023","1234"
"210350","COLINAS","MA","06/2023","1210"
"210350","COLINAS","MA","03/2024","1234"
"210350","COLINAS","MA","01/2024","1231"
"210350","COLINAS","MA","07/2024","1171"
"210350","COLINAS","MA","08/2024","1176"
"210350","COLINAS","MA","09/2024","1115"
"210350","COLINAS","MA","10/2024","1119"
"210350","COLINAS","MA","11/2024","1141"
"210350","COLINAS","MA","12/2024","1215"
"210350","COLINAS","MA","02/2024","1226"
"210350","COLINAS","MA","04/2024","1242"
"210350","COLINAS","MA","05/2024","1233"
"210350","COLINAS","MA","06/2024","1242"
"210350","COLINAS","MA","09/2025","1235"
"210350","COLINAS","MA","12/2025","1243"
"210350","COLINAS","MA","10/2025","1239"
"210350","COLINAS","MA","06/2025","1240"
"210350","COLINAS","MA","11/2025","1247"
"210350","COLINAS","MA","07/2025","1243"
"210350","COLINAS","MA","02/2025","1201"
"210350","COLINAS","MA","01/2025","1212"
"210350","COLINAS","MA","08/2025","1229"
"210350","COLINAS","MA","03/2025","1209"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2025","566"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2012","16"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2012","16"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2012","18"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2012","21"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2013","28"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2013","28"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2013","28"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2013","25"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2013","26"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2013","24"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2013","23"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2013","23"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2013","23"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2013","23"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2013","22"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2013","21"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2014","55"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2014","56"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2014","56"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2014","56"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2014","42"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2014","33"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2014","34"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2014","40"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2014","37"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2014","36"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2014","28"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2015","92"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2015","57"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2015","113"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2015","109"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2015","59"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2015","56"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2015","73"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2015","57"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2015","115"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2015","101"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2015","61"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2015","57"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2016","114"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2016","157"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2016","130"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2016","167"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2016","115"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2016","117"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2016","119"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2016","125"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2016","123"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2016","139"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2016","119"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2016","144"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2017","181"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2017","209"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2017","214"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2017","180"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2017","182"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2017","171"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2017","191"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2017","219"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2017","179"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2017","195"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2017","227"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2017","237"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2018","260"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2018","282"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2018","320"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2018","343"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2018","240"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2018","265"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2018","278"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2018","243"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2018","270"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2018","278"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2018","293"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2018","305"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2019","390"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2019","366"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2019","402"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2019","421"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2019","433"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2019","393"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2019","380"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2019","446"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2019","392"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2019","389"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2019","392"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2019","409"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2020","476"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2020","494"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2020","484"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2020","459"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2020","469"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2020","478"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2020","457"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2020","494"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2020","480"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2020","473"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2020","481"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2020","488"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2021","494"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2021","498"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2021","507"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2021","517"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2021","519"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2021","487"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2021","490"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2021","489"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2021","502"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2021","491"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2021","494"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2021","505"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2022","548"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2022","537"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2022","546"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2022","560"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2022","558"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2022","521"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2022","533"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2022","554"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2022","534"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2022","559"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2022","537"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2022","545"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2023","558"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2023","561"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2023","554"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2023","554"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2023","554"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2023","562"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2023","558"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2023","564"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2023","565"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2023","553"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2023","563"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2023","562"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2024","553"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2012","13"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2024","552"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","04/2024","545"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2024","549"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2024","522"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","08/2024","537"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2024","541"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2024","554"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","05/2024","546"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2024","542"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2024","548"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2024","551"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","09/2025","571"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","12/2025","576"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","10/2025","573"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","06/2025","560"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","11/2025","572"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","07/2025","564"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","02/2025","545"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","01/2025","545"
"210355","CONCEIÇÃO DO LAGO-AÇU","MA","03/2025","549"
"210360","COROATÁ","MA","10/2019","1572"
"210360","COROATÁ","MA","03/2025","2632"
"210360","COROATÁ","MA","08/2025","2704"
"210360","COROATÁ","MA","01/2025","2650"
"210360","COROATÁ","MA","02/2025","2626"
"210360","COROATÁ","MA","07/2025","2709"
"210360","COROATÁ","MA","06/2025","2698"
"210360","COROATÁ","MA","11/2025","2735"
"210360","COROATÁ","MA","10/2025","2713"
"210360","COROATÁ","MA","12/2025","2721"
"210360","COROATÁ","MA","09/2025","2716"
"210360","COROATÁ","MA","03/2024","2374"
"210360","COROATÁ","MA","12/2024","2664"
"210360","COROATÁ","MA","11/2024","2588"
"210360","COROATÁ","MA","10/2024","2557"
"210360","COROATÁ","MA","05/2024","2426"
"210360","COROATÁ","MA","09/2024","2515"
"210360","COROATÁ","MA","08/2024","2513"
"210360","COROATÁ","MA","07/2024","2465"
"210360","COROATÁ","MA","06/2024","2471"
"210360","COROATÁ","MA","04/2024","2402"
"210360","COROATÁ","MA","01/2024","2355"
"210360","COROATÁ","MA","02/2024","2359"
"210360","COROATÁ","MA","12/2023","2393"
"210360","COROATÁ","MA","11/2023","2361"
"210360","COROATÁ","MA","10/2023","2351"
"210360","COROATÁ","MA","09/2023","2327"
"210360","COROATÁ","MA","03/2023","2245"
"210360","COROATÁ","MA","08/2023","2295"
"210360","COROATÁ","MA","07/2023","2304"
"210360","COROATÁ","MA","05/2023","2285"
"210360","COROATÁ","MA","06/2023","2297"
"210360","COROATÁ","MA","04/2023","2272"
"210360","COROATÁ","MA","02/2023","2234"
"210360","COROATÁ","MA","01/2023","2231"
"210360","COROATÁ","MA","06/2022","2114"
"210360","COROATÁ","MA","05/2022","2065"
"210360","COROATÁ","MA","10/2022","2205"
"210360","COROATÁ","MA","04/2022","2019"
"210360","COROATÁ","MA","09/2022","2182"
"210360","COROATÁ","MA","02/2022","1988"
"210360","COROATÁ","MA","01/2022","2003"
"210360","COROATÁ","MA","12/2022","2227"
"210360","COROATÁ","MA","11/2022","2222"
"210360","COROATÁ","MA","08/2022","2154"
